Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
249.6	router2	combined	Drop	0	0	0	0
249.6	router3	combined	Drop	0	0	0	0
249.6	router4	combined	Drop	0	0	0	0
249.7	consumer0	combined	Drop	0	0	0	0
249.7	consumer1	combined	Drop	0	0	0	0
249.7	router2	combined	Drop	0	0	0	0
249.7	router3	combined	Drop	0	0	0	0
249.7	router4	combined	Drop	0	0	0	0
249.8	consumer0	combined	Drop	0	0	0	0
249.8	consumer1	combined	Drop	0	0	0	0
249.8	router2	combined	Drop	0	0	0	0
249.8	router3	combined	Drop	0	0	0	0
249.8	router4	combined	Drop	0	0	0	0
249.9	consumer0	combined	Drop	0	0	0	0
249.9	consumer1	combined	Drop	0	0	0	0
249.9	router2	combined	Drop	0	0	0	0
249.9	router3	combined	Drop	0	0	0	0
249.9	router4	combined	Drop	0	0	0	0
250	consumer0	combined	Drop	0	0	0	0
250	consumer1	combined	Drop	0	0	0	0
250	router2	combined	Drop	0	0	0	0
250	router3	combined	Drop	0	0	0	0
250	router4	combined	Drop	0	0	0	0
250.1	consumer0	combined	Drop	0	0	0	0
250.1	consumer1	combined	Drop	0	0	0	0
250.1	router2	combined	Drop	0	0	0	0
250.1	router3	combined	Drop	0	0	0	0
250.1	router4	combined	Drop	0	0	0	0
250.2	consumer0	combined	Drop	0	0	0	0
250.2	consumer1	combined	Drop	0	0	0	0
250.2	router2	combined	Drop	0	0	0	0
250.2	router3	combined	Drop	0	0	0	0
250.2	router4	combined	Drop	0	0	0	0
250.3	consumer0	combined	Drop	0	0	0	0
250.3	consumer1	combined	Drop	0	0	0	0
250.3	router2	combined	Drop	0	0	0	0
250.3	router3	combined	Drop	0	0	0	0
250.3	router4	combined	Drop	0	0	0	0
250.4	consumer0	combined	Drop	0	0	0	0
250.4	consumer1	combined	Drop	0	0	0	0
250.4	router2	combined	Drop	0	0	0	0
250.4	router3	combined	Drop	0	0	0	0
250.4	router4	combined	Drop	0	0	0	0
250.5	consumer0	combined	Drop	0	0	0	0
250.5	consumer1	combined	Drop	0	0	0	0
250.5	router2	combined	Drop	0	0	0	0
250.5	router3	combined	Drop	0	0	0	0
250.5	router4	combined	Drop	0	0	0	0
250.6	consumer0	combined	Drop	0	0	0	0
250.6	consumer1	combined	Drop	0	0	0	0
250.6	router2	combined	Drop	0	0	0	0
250.6	router3	combined	Drop	0	0	0	0
250.6	router4	combined	Drop	0	0	0	0
250.7	consumer0	combined	Drop	0	0	0	0
250.7	consumer1	combined	Drop	0	0	0	0
250.7	router2	combined	Drop	0	0	0	0
250.7	router3	combined	Drop	0	0	0	0
250.7	router4	combined	Drop	0	0	0	0
250.8	consumer0	combined	Drop	0	0	0	0
250.8	consumer1	combined	Drop	0	0	0	0
250.8	router2	combined	Drop	0	0	0	0
250.8	router3	combined	Drop	0	0	0	0
250.8	router4	combined	Drop	0	0	0	0
250.9	consumer0	combined	Drop	0	0	0	0
250.9	consumer1	combined	Drop	0	0	0	0
250.9	router2	combined	Drop	0	0	0	0
250.9	router3	combined	Drop	0	0	0	0
250.9	router4	combined	Drop	0	0	0	0
251	consumer0	combined	Drop	0	0	0	0
251	consumer1	combined	Drop	0	0	0	0
251	router2	combined	Drop	0	0	0	0
251	router3	combined	Drop	0	0	0	0
251	router4	combined	Drop	0	0	0	0
251.1	consumer0	combined	Drop	0	0	0	0
251.1	consumer1	combined	Drop	0	0	0	0
251.1	router2	combined	Drop	0	0	0	0
251.1	router3	combined	Drop	0	0	0	0
251.1	router4	combined	Drop	0	0	0	0
251.2	consumer0	combined	Drop	0	0	0	0
251.2	consumer1	combined	Drop	0	0	0	0
251.2	router2	combined	Drop	0	0	0	0
251.2	router3	combined	Drop	0	0	0	0
251.2	router4	combined	Drop	0	0	0	0
251.3	consumer0	combined	Drop	0	0	0	0
251.3	consumer1	combined	Drop	0	0	0	0
251.3	router2	combined	Drop	0	0	0	0
251.3	router3	combined	Drop	0	0	0	0
251.3	router4	combined	Drop	0	0	0	0
251.4	consumer0	combined	Drop	0	0	0	0
251.4	consumer1	combined	Drop	0	0	0	0
251.4	router2	combined	Drop	0	0	0	0
251.4	router3	combined	Drop	0	0	0	0
251.4	router4	combined	Drop	0	0	0	0
251.5	consumer0	combined	Drop	0	0	0	0
251.5	consumer1	combined	Drop	0	0	0	0
251.5	router2	combined	Drop	0	0	0	0
251.5	router3	combined	Drop	0	0	0	0
251.5	router4	combined	Drop	0	0	0	0
251.6	consumer0	combined	Drop	0	0	0	0
251.6	consumer1	combined	Drop	0	0	0	0
251.6	router2	combined	Drop	0	0	0	0
251.6	router3	combined	Drop	0	0	0	0
251.6	router4	combined	Drop	0	0	0	0
251.7	consumer0	combined	Drop	0	0	0	0
251.7	consumer1	combined	Drop	0	0	0	0
251.7	router2	combined	Drop	0	0	0	0
251.7	router3	combined	Drop	0	0	0	0
251.7	router4	combined	Drop	0	0	0	0
251.8	consumer0	combined	Drop	0	0	0	0
251.8	consumer1	combined	Drop	0	0	0	0
251.8	router2	combined	Drop	0	0	0	0
251.8	router3	combined	Drop	0	0	0	0
251.8	router4	combined	Drop	0	0	0	0
251.9	consumer0	combined	Drop	0	0	0	0
251.9	consumer1	combined	Drop	0	0	0	0
251.9	router2	combined	Drop	0	0	0	0
251.9	router3	combined	Drop	0	0	0	0
251.9	router4	combined	Drop	0	0	0	0
252	consumer0	combined	Drop	0	0	0	0
252	consumer1	combined	Drop	0	0	0	0
252	router2	combined	Drop	0	0	0	0
252	router3	combined	Drop	0	0	0	0
252	router4	combined	Drop	0	0	0	0
252.1	consumer0	combined	Drop	0	0	0	0
252.1	consumer1	combined	Drop	0	0	0	0
252.1	router2	combined	Drop	0	0	0	0
252.1	router3	combined	Drop	0	0	0	0
252.1	router4	combined	Drop	0	0	0	0
252.2	consumer0	combined	Drop	0	0	0	0
252.2	consumer1	combined	Drop	0	0	0	0
252.2	router2	combined	Drop	0	0	0	0
252.2	router3	combined	Drop	0	0	0	0
252.2	router4	combined	Drop	0	0	0	0
252.3	consumer0	combined	Drop	0	0	0	0
252.3	consumer1	combined	Drop	0	0	0	0
252.3	router2	combined	Drop	0	0	0	0
252.3	router3	combined	Drop	0	0	0	0
252.3	router4	combined	Drop	0	0	0	0
252.4	consumer0	combined	Drop	0	0	0	0
252.4	consumer1	combined	Drop	0	0	0	0
252.4	router2	combined	Drop	0	0	0	0
252.4	router3	combined	Drop	0	0	0	0
252.4	router4	combined	Drop	0	0	0	0
252.5	consumer0	combined	Drop	0	0	0	0
252.5	consumer1	combined	Drop	0	0	0	0
252.5	router2	combined	Drop	0	0	0	0
252.5	router3	combined	Drop	0	0	0	0
252.5	router4	combined	Drop	0	0	0	0
252.6	consumer0	combined	Drop	0	0	0	0
252.6	consumer1	combined	Drop	0	0	0	0
252.6	router2	combined	Drop	0	0	0	0
252.6	router3	combined	Drop	0	0	0	0
252.6	router4	combined	Drop	0	0	0	0
252.7	consumer0	combined	Drop	0	0	0	0
252.7	consumer1	combined	Drop	0	0	0	0
252.7	router2	combined	Drop	0	0	0	0
252.7	router3	combined	Drop	0	0	0	0
252.7	router4	combined	Drop	0	0	0	0
252.8	consumer0	combined	Drop	0	0	0	0
252.8	consumer1	combined	Drop	0	0	0	0
252.8	router2	combined	Drop	0	0	0	0
252.8	router3	combined	Drop	0	0	0	0
252.8	router4	combined	Drop	0	0	0	0
252.9	consumer0	combined	Drop	0	0	0	0
252.9	consumer1	combined	Drop	0	0	0	0
252.9	router2	combined	Drop	0	0	0	0
252.9	router3	combined	Drop	0	0	0	0
252.9	router4	combined	Drop	0	0	0	0
253	consumer0	combined	Drop	0	0	0	0
253	consumer1	combined	Drop	0	0	0	0
253	router2	combined	Drop	0	0	0	0
253	router3	combined	Drop	0	0	0	0
253	router4	combined	Drop	0	0	0	0
253.1	consumer0	combined	Drop	0	0	0	0
253.1	consumer1	combined	Drop	0	0	0	0
253.1	router2	combined	Drop	0	0	0	0
253.1	router3	combined	Drop	0	0	0	0
253.1	router4	combined	Drop	0	0	0	0
253.2	consumer0	combined	Drop	0	0	0	0
253.2	consumer1	combined	Drop	0	0	0	0
253.2	router2	combined	Drop	0	0	0	0
253.2	router3	combined	Drop	0	0	0	0
253.2	router4	combined	Drop	0	0	0	0
253.3	consumer0	combined	Drop	0	0	0	0
253.3	consumer1	combined	Drop	0	0	0	0
253.3	router2	combined	Drop	0	0	0	0
253.3	router3	combined	Drop	0	0	0	0
253.3	router4	combined	Drop	0	0	0	0
253.4	consumer0	combined	Drop	0	0	0	0
253.4	consumer1	combined	Drop	0	0	0	0
253.4	router2	combined	Drop	0	0	0	0
253.4	router3	combined	Drop	0	0	0	0
253.4	router4	combined	Drop	0	0	0	0
253.5	consumer0	combined	Drop	0	0	0	0
253.5	consumer1	combined	Drop	0	0	0	0
253.5	router2	combined	Drop	0	0	0	0
253.5	router3	combined	Drop	0	0	0	0
253.5	router4	combined	Drop	0	0	0	0
253.6	consumer0	combined	Drop	0	0	0	0
253.6	consumer1	combined	Drop	0	0	0	0
253.6	router2	combined	Drop	0	0	0	0
253.6	router3	combined	Drop	0	0	0	0
253.6	router4	combined	Drop	0	0	0	0
253.7	consumer0	combined	Drop	0	0	0	0
253.7	consumer1	combined	Drop	0	0	0	0
253.7	router2	combined	Drop	0	0	0	0
253.7	router3	combined	Drop	0	0	0	0
253.7	router4	combined	Drop	0	0	0	0
253.8	consumer0	combined	Drop	0	0	0	0
253.8	consumer1	combined	Drop	0	0	0	0
253.8	router2	combined	Drop	0	0	0	0
253.8	router3	combined	Drop	0	0	0	0
253.8	router4	combined	Drop	0	0	0	0
253.9	consumer0	combined	Drop	0	0	0	0
253.9	consumer1	combined	Drop	0	0	0	0
253.9	router2	combined	Drop	0	0	0	0
253.9	router3	combined	Drop	0	0	0	0
253.9	router4	combined	Drop	0	0	0	0
254	consumer0	combined	Drop	0	0	0	0
254	consumer1	combined	Drop	0	0	0	0
254	router2	combined	Drop	0	0	0	0
254	router3	combined	Drop	0	0	0	0
254	router4	combined	Drop	0	0	0	0
254.1	consumer0	combined	Drop	0	0	0	0
254.1	consumer1	combined	Drop	0	0	0	0
254.1	router2	combined	Drop	0	0	0	0
254.1	router3	combined	Drop	0	0	0	0
254.1	router4	combined	Drop	0	0	0	0
254.2	consumer0	combined	Drop	0	0	0	0
254.2	consumer1	combined	Drop	0	0	0	0
254.2	router2	combined	Drop	0	0	0	0
254.2	router3	combined	Drop	0	0	0	0
254.2	router4	combined	Drop	0	0	0	0
254.3	consumer0	combined	Drop	0	0	0	0
254.3	consumer1	combined	Drop	0	0	0	0
254.3	router2	combined	Drop	0	0	0	0
254.3	router3	combined	Drop	0	0	0	0
254.3	router4	combined	Drop	0	0	0	0
254.4	consumer0	combined	Drop	0	0	0	0
254.4	consumer1	combined	Drop	0	0	0	0
254.4	router2	combined	Drop	0	0	0	0
254.4	router3	combined	Drop	0	0	0	0
254.4	router4	combined	Drop	0	0	0	0
254.5	consumer0	combined	Drop	0	0	0	0
254.5	consumer1	combined	Drop	0	0	0	0
254.5	router2	combined	Drop	0	0	0	0
254.5	router3	combined	Drop	0	0	0	0
254.5	router4	combined	Drop	0	0	0	0
254.6	consumer0	combined	Drop	0	0	0	0
254.6	consumer1	combined	Drop	0	0	0	0
254.6	router2	combined	Drop	0	0	0	0
254.6	router3	combined	Drop	0	0	0	0
254.6	router4	combined	Drop	0	0	0	0
254.7	consumer0	combined	Drop	0	0	0	0
254.7	consumer1	combined	Drop	0	0	0	0
254.7	router2	combined	Drop	0	0	0	0
254.7	router3	combined	Drop	0	0	0	0
254.7	router4	combined	Drop	0	0	0	0
254.8	consumer0	combined	Drop	0	0	0	0
254.8	consumer1	combined	Drop	0	0	0	0
254.8	router2	combined	Drop	0	0	0	0
254.8	router3	combined	Drop	0	0	0	0
254.8	router4	combined	Drop	0	0	0	0
254.9	consumer0	combined	Drop	0	0	0	0
254.9	consumer1	combined	Drop	0	0	0	0
254.9	router2	combined	Drop	0	0	0	0
254.9	router3	combined	Drop	0	0	0	0
254.9	router4	combined	Drop	0	0	0	0
255	consumer0	combined	Drop	0	0	0	0
255	consumer1	combined	Drop	0	0	0	0
255	router2	combined	Drop	0	0	0	0
255	router3	combined	Drop	0	0	0	0
255	router4	combined	Drop	0	0	0	0
255.1	consumer0	combined	Drop	0	0	0	0
255.1	consumer1	combined	Drop	0	0	0	0
255.1	router2	combined	Drop	0	0	0	0
255.1	router3	combined	Drop	0	0	0	0
255.1	router4	combined	Drop	0	0	0	0
255.2	consumer0	combined	Drop	0	0	0	0
255.2	consumer1	combined	Drop	0	0	0	0
255.2	router2	combined	Drop	0	0	0	0
255.2	router3	combined	Drop	0	0	0	0
255.2	router4	combined	Drop	0	0	0	0
255.3	consumer0	combined	Drop	0	0	0	0
255.3	consumer1	combined	Drop	0	0	0	0
255.3	router2	combined	Drop	0	0	0	0
255.3	router3	combined	Drop	0	0	0	0
255.3	router4	combined	Drop	0	0	0	0
255.4	consumer0	combined	Drop	0	0	0	0
255.4	consumer1	combined	Drop	0	0	0	0
255.4	router2	combined	Drop	0	0	0	0
255.4	router3	combined	Drop	0	0	0	0
255.4	router4	combined	Drop	0	0	0	0
255.5	consumer0	combined	Drop	0	0	0	0
255.5	consumer1	combined	Drop	0	0	0	0
255.5	router2	combined	Drop	0	0	0	0
255.5	router3	combined	Drop	0	0	0	0
255.5	router4	combined	Drop	0	0	0	0
255.6	consumer0	combined	Drop	0	0	0	0
255.6	consumer1	combined	Drop	0	0	0	0
255.6	router2	combined	Drop	0	0	0	0
255.6	router3	combined	Drop	0	0	0	0
255.6	router4	combined	Drop	0	0	0	0
255.7	consumer0	combined	Drop	0	0	0	0
255.7	consumer1	combined	Drop	0	0	0	0
255.7	router2	combined	Drop	0	0	0	0
255.7	router3	combined	Drop	0	0	0	0
255.7	router4	combined	Drop	0	0	0	0
255.8	consumer0	combined	Drop	0	0	0	0
255.8	consumer1	combined	Drop	0	0	0	0
255.8	router2	combined	Drop	0	0	0	0
255.8	router3	combined	Drop	0	0	0	0
255.8	router4	combined	Drop	0	0	0	0
255.9	consumer0	combined	Drop	0	0	0	0
255.9	consumer1	combined	Drop	0	0	0	0
255.9	router2	combined	Drop	0	0	0	0
255.9	router3	combined	Drop	0	0	0	0
255.9	router4	combined	Drop	0	0	0	0
256	consumer0	combined	Drop	0	0	0	0
256	consumer1	combined	Drop	0	0	0	0
256	router2	combined	Drop	0	0	0	0
256	router3	combined	Drop	0	0	0	0
256	router4	combined	Drop	0	0	0	0
256.1	consumer0	combined	Drop	0	0	0	0
256.1	consumer1	combined	Drop	0	0	0	0
256.1	router2	combined	Drop	0	0	0	0
256.1	router3	combined	Drop	0	0	0	0
256.1	router4	combined	Drop	0	0	0	0
256.2	consumer0	combined	Drop	0	0	0	0
256.2	consumer1	combined	Drop	0	0	0	0
256.2	router2	combined	Drop	0	0	0	0
256.2	router3	combined	Drop	0	0	0	0
256.2	router4	combined	Drop	0	0	0	0
256.3	consumer0	combined	Drop	0	0	0	0
256.3	consumer1	combined	Drop	0	0	0	0
256.3	router2	combined	Drop	0	0	0	0
256.3	router3	combined	Drop	0	0	0	0
256.3	router4	combined	Drop	0	0	0	0
256.4	consumer0	combined	Drop	0	0	0	0
256.4	consumer1	combined	Drop	0	0	0	0
256.4	router2	combined	Drop	0	0	0	0
256.4	router3	combined	Drop	0	0	0	0
256.4	router4	combined	Drop	0	0	0	0
256.5	consumer0	combined	Drop	0	0	0	0
256.5	consumer1	combined	Drop	0	0	0	0
256.5	router2	combined	Drop	0	0	0	0
256.5	router3	combined	Drop	0	0	0	0
256.5	router4	combined	Drop	0	0	0	0
256.6	consumer0	combined	Drop	0	0	0	0
256.6	consumer1	combined	Drop	0	0	0	0
256.6	router2	combined	Drop	0	0	0	0
256.6	router3	combined	Drop	0	0	0	0
256.6	router4	combined	Drop	0	0	0	0
256.7	consumer0	combined	Drop	0	0	0	0
256.7	consumer1	combined	Drop	0	0	0	0
256.7	router2	combined	Drop	0	0	0	0
256.7	router3	combined	Drop	0	0	0	0
256.7	router4	combined	Drop	0	0	0	0
256.8	consumer0	combined	Drop	0	0	0	0
256.8	consumer1	combined	Drop	0	0	0	0
256.8	router2	combined	Drop	0	0	0	0
256.8	router3	combined	Drop	0	0	0	0
256.8	router4	combined	Drop	0	0	0	0
256.9	consumer0	combined	Drop	0	0	0	0
256.9	consumer1	combined	Drop	0	0	0	0
256.9	router2	combined	Drop	0	0	0	0
256.9	router3	combined	Drop	0	0	0	0
256.9	router4	combined	Drop	0	0	0	0
257	consumer0	combined	Drop	0	0	0	0
257	consumer1	combined	Drop	0	0	0	0
257	router2	combined	Drop	0	0	0	0
257	router3	combined	Drop	0	0	0	0
257	router4	combined	Drop	0	0	0	0
257.1	consumer0	combined	Drop	0	0	0	0
257.1	consumer1	combined	Drop	0	0	0	0
257.1	router2	combined	Drop	0	0	0	0
257.1	router3	combined	Drop	0	0	0	0
257.1	router4	combined	Drop	0	0	0	0
257.2	consumer0	combined	Drop	0	0	0	0
257.2	consumer1	combined	Drop	0	0	0	0
257.2	router2	combined	Drop	0	0	0	0
257.2	router3	combined	Drop	0	0	0	0
257.2	router4	combined	Drop	0	0	0	0
257.3	consumer0	combined	Drop	0	0	0	0
257.3	consumer1	combined	Drop	0	0	0	0
257.3	router2	combined	Drop	0	0	0	0
257.3	router3	combined	Drop	0	0	0	0
257.3	router4	combined	Drop	0	0	0	0
257.4	consumer0	combined	Drop	0	0	0	0
257.4	consumer1	combined	Drop	0	0	0	0
257.4	router2	combined	Drop	0	0	0	0
257.4	router3	combined	Drop	0	0	0	0
257.4	router4	combined	Drop	0	0	0	0
257.5	consumer0	combined	Drop	0	0	0	0
257.5	consumer1	combined	Drop	0	0	0	0
257.5	router2	combined	Drop	0	0	0	0
257.5	router3	combined	Drop	0	0	0	0
257.5	router4	combined	Drop	0	0	0	0
257.6	consumer0	combined	Drop	0	0	0	0
257.6	consumer1	combined	Drop	0	0	0	0
257.6	router2	combined	Drop	0	0	0	0
257.6	router3	combined	Drop	0	0	0	0
257.6	router4	combined	Drop	0	0	0	0
257.7	consumer0	combined	Drop	0	0	0	0
257.7	consumer1	combined	Drop	0	0	0	0
257.7	router2	combined	Drop	0	0	0	0
257.7	router3	combined	Drop	0	0	0	0
257.7	router4	combined	Drop	0	0	0	0
257.8	consumer0	combined	Drop	0	0	0	0
257.8	consumer1	combined	Drop	0	0	0	0
257.8	router2	combined	Drop	0	0	0	0
257.8	router3	combined	Drop	0	0	0	0
257.8	router4	combined	Drop	0	0	0	0
257.9	consumer0	combined	Drop	0	0	0	0
257.9	consumer1	combined	Drop	0	0	0	0
257.9	router2	combined	Drop	0	0	0	0
257.9	router3	combined	Drop	0	0	0	0
257.9	router4	combined	Drop	0	0	0	0
258	consumer0	combined	Drop	0	0	0	0
258	consumer1	combined	Drop	0	0	0	0
258	router2	combined	Drop	0	0	0	0
258	router3	combined	Drop	0	0	0	0
258	router4	combined	Drop	0	0	0	0
258.1	consumer0	combined	Drop	0	0	0	0
258.1	consumer1	combined	Drop	0	0	0	0
258.1	router2	combined	Drop	0	0	0	0
258.1	router3	combined	Drop	0	0	0	0
258.1	router4	combined	Drop	0	0	0	0
258.2	consumer0	combined	Drop	0	0	0	0
258.2	consumer1	combined	Drop	0	0	0	0
258.2	router2	combined	Drop	0	0	0	0
258.2	router3	combined	Drop	0	0	0	0
258.2	router4	combined	Drop	0	0	0	0
258.3	consumer0	combined	Drop	0	0	0	0
258.3	consumer1	combined	Drop	0	0	0	0
258.3	router2	combined	Drop	0	0	0	0
258.3	router3	combined	Drop	0	0	0	0
258.3	router4	combined	Drop	0	0	0	0
258.4	consumer0	combined	Drop	0	0	0	0
258.4	consumer1	combined	Drop	0	0	0	0
258.4	router2	combined	Drop	0	0	0	0
258.4	router3	combined	Drop	0	0	0	0
258.4	router4	combined	Drop	0	0	0	0
258.5	consumer0	combined	Drop	0	0	0	0
258.5	consumer1	combined	Drop	0	0	0	0
258.5	router2	combined	Drop	0	0	0	0
258.5	router3	combined	Drop	0	0	0	0
258.5	router4	combined	Drop	0	0	0	0
258.6	consumer0	combined	Drop	0	0	0	0
258.6	consumer1	combined	Drop	0	0	0	0
258.6	router2	combined	Drop	0	0	0	0
258.6	router3	combined	Drop	0	0	0	0
258.6	router4	combined	Drop	0	0	0	0
258.7	consumer0	combined	Drop	0	0	0	0
258.7	consumer1	combined	Drop	0	0	0	0
258.7	router2	combined	Drop	0	0	0	0
258.7	router3	combined	Drop	0	0	0	0
258.7	router4	combined	Drop	0	0	0	0
258.8	consumer0	combined	Drop	0	0	0	0
258.8	consumer1	combined	Drop	0	0	0	0
258.8	router2	combined	Drop	0	0	0	0
258.8	router3	combined	Drop	0	0	0	0
258.8	router4	combined	Drop	0	0	0	0
258.9	consumer0	combined	Drop	0	0	0	0
258.9	consumer1	combined	Drop	0	0	0	0
258.9	router2	combined	Drop	0	0	0	0
258.9	router3	combined	Drop	0	0	0	0
258.9	router4	combined	Drop	0	0	0	0
259	consumer0	combined	Drop	0	0	0	0
259	consumer1	combined	Drop	0	0	0	0
259	router2	combined	Drop	0	0	0	0
259	router3	combined	Drop	0	0	0	0
259	router4	combined	Drop	0	0	0	0
259.1	consumer0	combined	Drop	0	0	0	0
259.1	consumer1	combined	Drop	0	0	0	0
259.1	router2	combined	Drop	0	0	0	0
259.1	router3	combined	Drop	0	0	0	0
259.1	router4	combined	Drop	0	0	0	0
259.2	consumer0	combined	Drop	0	0	0	0
259.2	consumer1	combined	Drop	0	0	0	0
259.2	router2	combined	Drop	0	0	0	0
259.2	router3	combined	Drop	0	0	0	0
259.2	router4	combined	Drop	0	0	0	0
259.3	consumer0	combined	Drop	0	0	0	0
259.3	consumer1	combined	Drop	0	0	0	0
259.3	router2	combined	Drop	0	0	0	0
259.3	router3	combined	Drop	0	0	0	0
259.3	router4	combined	Drop	0	0	0	0
259.4	consumer0	combined	Drop	0	0	0	0
259.4	consumer1	combined	Drop	0	0	0	0
259.4	router2	combined	Drop	0	0	0	0
259.4	router3	combined	Drop	0	0	0	0
259.4	router4	combined	Drop	0	0	0	0
259.5	consumer0	combined	Drop	0	0	0	0
259.5	consumer1	combined	Drop	0	0	0	0
259.5	router2	combined	Drop	0	0	0	0
259.5	router3	combined	Drop	0	0	0	0
259.5	router4	combined	Drop	0	0	0	0
259.6	consumer0	combined	Drop	0	0	0	0
259.6	consumer1	combined	Drop	0	0	0	0
259.6	router2	combined	Drop	0	0	0	0
259.6	router3	combined	Drop	0	0	0	0
259.6	router4	combined	Drop	0	0	0	0
259.7	consumer0	combined	Drop	0	0	0	0
259.7	consumer1	combined	Drop	0	0	0	0
259.7	router2	combined	Drop	0	0	0	0
259.7	router3	combined	Drop	0	0	0	0
259.7	router4	combined	Drop	0	0	0	0
259.8	consumer0	combined	Drop	0	0	0	0
259.8	consumer1	combined	Drop	0	0	0	0
259.8	router2	combined	Drop	0	0	0	0
259.8	router3	combined	Drop	0	0	0	0
259.8	router4	combined	Drop	0	0	0	0
259.9	consumer0	combined	Drop	0	0	0	0
259.9	consumer1	combined	Drop	0	0	0	0
259.9	router2	combined	Drop	0	0	0	0
259.9	router3	combined	Drop	0	0	0	0
259.9	router4	combined	Drop	0	0	0	0
260	consumer0	combined	Drop	0	0	0	0
260	consumer1	combined	Drop	0	0	0	0
260	router2	combined	Drop	0	0	0	0
260	router3	combined	Drop	0	0	0	0
260	router4	combined	Drop	0	0	0	0
260.1	consumer0	combined	Drop	0	0	0	0
260.1	consumer1	combined	Drop	0	0	0	0
260.1	router2	combined	Drop	0	0	0	0
260.1	router3	combined	Drop	0	0	0	0
260.1	router4	combined	Drop	0	0	0	0
260.2	consumer0	combined	Drop	0	0	0	0
260.2	consumer1	combined	Drop	0	0	0	0
260.2	router2	combined	Drop	0	0	0	0
260.2	router3	combined	Drop	0	0	0	0
260.2	router4	combined	Drop	0	0	0	0
260.3	consumer0	combined	Drop	0	0	0	0
260.3	consumer1	combined	Drop	0	0	0	0
260.3	router2	combined	Drop	0	0	0	0
260.3	router3	combined	Drop	0	0	0	0
260.3	router4	combined	Drop	0	0	0	0
260.4	consumer0	combined	Drop	0	0	0	0
260.4	consumer1	combined	Drop	0	0	0	0
260.4	router2	combined	Drop	0	0	0	0
260.4	router3	combined	Drop	0	0	0	0
260.4	router4	combined	Drop	0	0	0	0
260.5	consumer0	combined	Drop	0	0	0	0
260.5	consumer1	combined	Drop	0	0	0	0
260.5	router2	combined	Drop	0	0	0	0
260.5	router3	combined	Drop	0	0	0	0
260.5	router4	combined	Drop	0	0	0	0
260.6	consumer0	combined	Drop	0	0	0	0
260.6	consumer1	combined	Drop	0	0	0	0
260.6	router2	combined	Drop	0	0	0	0
260.6	router3	combined	Drop	0	0	0	0
260.6	router4	combined	Drop	0	0	0	0
260.7	consumer0	combined	Drop	0	0	0	0
260.7	consumer1	combined	Drop	0	0	0	0
260.7	router2	combined	Drop	0	0	0	0
260.7	router3	combined	Drop	0	0	0	0
260.7	router4	combined	Drop	0	0	0	0
260.8	consumer0	combined	Drop	0	0	0	0
260.8	consumer1	combined	Drop	0	0	0	0
260.8	router2	combined	Drop	0	0	0	0
260.8	router3	combined	Drop	0	0	0	0
260.8	router4	combined	Drop	0	0	0	0
260.9	consumer0	combined	Drop	0	0	0	0
260.9	consumer1	combined	Drop	0	0	0	0
260.9	router2	combined	Drop	0	0	0	0
260.9	router3	combined	Drop	0	0	0	0
260.9	router4	combined	Drop	0	0	0	0
261	consumer0	combined	Drop	0	0	0	0
261	consumer1	combined	Drop	0	0	0	0
261	router2	combined	Drop	0	0	0	0
261	router3	combined	Drop	0	0	0	0
261	router4	combined	Drop	0	0	0	0
261.1	consumer0	combined	Drop	0	0	0	0
261.1	consumer1	combined	Drop	0	0	0	0
261.1	router2	combined	Drop	0	0	0	0
261.1	router3	combined	Drop	0	0	0	0
261.1	router4	combined	Drop	0	0	0	0
261.2	consumer0	combined	Drop	0	0	0	0
261.2	consumer1	combined	Drop	0	0	0	0
261.2	router2	combined	Drop	0	0	0	0
261.2	router3	combined	Drop	0	0	0	0
261.2	router4	combined	Drop	0	0	0	0
261.3	consumer0	combined	Drop	0	0	0	0
261.3	consumer1	combined	Drop	0	0	0	0
261.3	router2	combined	Drop	0	0	0	0
261.3	router3	combined	Drop	0	0	0	0
261.3	router4	combined	Drop	0	0	0	0
261.4	consumer0	combined	Drop	0	0	0	0
261.4	consumer1	combined	Drop	0	0	0	0
261.4	router2	combined	Drop	0	0	0	0
261.4	router3	combined	Drop	0	0	0	0
261.4	router4	combined	Drop	0	0	0	0
261.5	consumer0	combined	Drop	0	0	0	0
261.5	consumer1	combined	Drop	0	0	0	0
261.5	router2	combined	Drop	0	0	0	0
261.5	router3	combined	Drop	0	0	0	0
261.5	router4	combined	Drop	0	0	0	0
261.6	consumer0	combined	Drop	0	0	0	0
261.6	consumer1	combined	Drop	0	0	0	0
261.6	router2	combined	Drop	0	0	0	0
261.6	router3	combined	Drop	0	0	0	0
261.6	router4	combined	Drop	0	0	0	0
261.7	consumer0	combined	Drop	0	0	0	0
261.7	consumer1	combined	Drop	0	0	0	0
261.7	router2	combined	Drop	0	0	0	0
261.7	router3	combined	Drop	0	0	0	0
261.7	router4	combined	Drop	0	0	0	0
261.8	consumer0	combined	Drop	0	0	0	0
261.8	consumer1	combined	Drop	0	0	0	0
261.8	router2	combined	Drop	0	0	0	0
261.8	router3	combined	Drop	0	0	0	0
261.8	router4	combined	Drop	0	0	0	0
261.9	consumer0	combined	Drop	0	0	0	0
261.9	consumer1	combined	Drop	0	0	0	0
261.9	router2	combined	Drop	0	0	0	0
261.9	router3	combined	Drop	0	0	0	0
